epic,resolution,t,datetime,open,high,low,close,open_raw,high_raw,low_raw,close_raw,open_original,high_original,low_original,close_original,volume
GBPUSD,MINUTE,1744378080000.0,2025-04-11 13:28:00,1.309515,1.309515,1.308765,1.308765,1.309515,1.309515,1.308765,1.308765,1.309515,1.309515,1.308765,1.308765,149
GBPUSD,MINUTE,1744378140000.0,2025-04-11 13:29:00,1.3087550000000001,1.308885,1.308625,1.308885,1.3087550000000001,1.308885,1.308625,1.308885,1.3087550000000001,1.308885,1.308625,1.308885,162
GBPUSD,MINUTE,1744378200000.0,2025-04-11 13:30:00,1.308905,1.308975,1.308645,1.308795,1.308905,1.308975,1.308645,1.308795,1.308905,1.308975,1.308645,1.308795,185
GBPUSD,MINUTE,1744378260000.0,2025-04-11 13:31:00,1.308775,1.309025,1.308655,1.308665,1.308775,1.309025,1.308655,1.308665,1.308775,1.309025,1.308655,1.308665,151
GBPUSD,MINUTE,1744378320000.0,2025-04-11 13:32:00,1.308695,1.308895,1.308625,1.3088549999999999,1.308695,1.308895,1.308625,1.3088549999999999,1.308695,1.308895,1.308625,1.3088549999999999,136
GBPUSD,MINUTE,1744378380000.0,2025-04-11 13:33:00,1.308865,1.309185,1.3087550000000001,1.309085,1.308865,1.309185,1.3087550000000001,1.309085,1.308865,1.309185,1.3087550000000001,1.309085,188
GBPUSD,MINUTE,1744378440000.0,2025-04-11 13:34:00,1.309075,1.309395,1.309035,1.309325,1.309075,1.309395,1.309035,1.309325,1.309075,1.309395,1.309035,1.309325,135
GBPUSD,MINUTE,1744378500000.0,2025-04-11 13:35:00,1.309315,1.309555,1.309165,1.3094649999999999,1.309315,1.309555,1.309165,1.3094649999999999,1.309315,1.309555,1.309165,1.3094649999999999,116
GBPUSD,MINUTE,1744378560000.0,2025-04-11 13:36:00,1.309455,1.309455,1.309115,1.309255,1.309455,1.309455,1.309115,1.309255,1.309455,1.309455,1.309115,1.309255,128
GBPUSD,MINUTE,1744378620000.0,2025-04-11 13:37:00,1.309245,1.309665,1.3091949999999999,1.309225,1.309245,1.309665,1.3091949999999999,1.309225,1.309245,1.309665,1.3091949999999999,1.309225,144
GBPUSD,MINUTE,1744378680000.0,2025-04-11 13:38:00,1.309235,1.309825,1.309235,1.309525,1.309235,1.309825,1.309235,1.309525,1.309235,1.309825,1.309235,1.309525,163
GBPUSD,MINUTE,1744378740000.0,2025-04-11 13:39:00,1.309535,1.309685,1.309135,1.309215,1.309535,1.309685,1.309135,1.309215,1.309535,1.309685,1.309135,1.309215,209
GBPUSD,MINUTE,1744378800000.0,2025-04-11 13:40:00,1.309245,1.309775,1.309245,1.309755,1.309245,1.309775,1.309245,1.309755,1.309245,1.309775,1.309245,1.309755,159
GBPUSD,MINUTE,1744378860000.0,2025-04-11 13:41:00,1.309775,1.309775,1.309015,1.309015,1.309775,1.309775,1.309015,1.309015,1.309775,1.309775,1.309015,1.309015,179
GBPUSD,MINUTE,1744378920000.0,2025-04-11 13:42:00,1.309055,1.3090950000000001,1.308535,1.308675,1.309055,1.3090950000000001,1.308535,1.308675,1.309055,1.3090950000000001,1.308535,1.308675,140
GBPUSD,MINUTE,1744378980000.0,2025-04-11 13:43:00,1.308685,1.308895,1.308495,1.308615,1.308685,1.308895,1.308495,1.308615,1.308685,1.308895,1.308495,1.308615,149
GBPUSD,MINUTE,1744379040000.0,2025-04-11 13:44:00,1.308635,1.308785,1.3085149999999999,1.308685,1.308635,1.308785,1.3085149999999999,1.308685,1.308635,1.308785,1.3085149999999999,1.308685,142
GBPUSD,MINUTE,1744379100000.0,2025-04-11 13:45:00,1.308675,1.308675,1.308075,1.308165,1.308675,1.308675,1.308075,1.308165,1.308675,1.308675,1.308075,1.308165,169
GBPUSD,MINUTE,1744379160000.0,2025-04-11 13:46:00,1.308175,1.308665,1.308095,1.308665,1.308175,1.308665,1.308095,1.308665,1.308175,1.308665,1.308095,1.308665,159
GBPUSD,MINUTE,1744379220000.0,2025-04-11 13:47:00,1.308675,1.308875,1.308555,1.308625,1.308675,1.308875,1.308555,1.308625,1.308675,1.308875,1.308555,1.308625,124
GBPUSD,MINUTE,1744379280000.0,2025-04-11 13:48:00,1.308615,1.308725,1.308575,1.308645,1.308615,1.308725,1.308575,1.308645,1.308615,1.308725,1.308575,1.308645,119
GBPUSD,MINUTE,1744379340000.0,2025-04-11 13:49:00,1.308605,1.309135,1.3085849999999999,1.308965,1.308605,1.309135,1.3085849999999999,1.308965,1.308605,1.309135,1.3085849999999999,1.308965,165
GBPUSD,MINUTE,1744379400000.0,2025-04-11 13:50:00,1.308955,1.3091249999999999,1.308915,1.309015,1.308955,1.3091249999999999,1.308915,1.309015,1.308955,1.3091249999999999,1.308915,1.309015,158
GBPUSD,MINUTE,1744379460000.0,2025-04-11 13:51:00,1.309005,1.309005,1.308765,1.308975,1.309005,1.309005,1.308765,1.308975,1.309005,1.309005,1.308765,1.308975,138
GBPUSD,MINUTE,1744379520000.0,2025-04-11 13:52:00,1.308985,1.309495,1.308875,1.309395,1.308985,1.309495,1.308875,1.309395,1.308985,1.309495,1.308875,1.309395,117
GBPUSD,MINUTE,1744379580000.0,2025-04-11 13:53:00,1.309405,1.309685,1.309405,1.309495,1.309405,1.309685,1.309405,1.309495,1.309405,1.309685,1.309405,1.309495,138
GBPUSD,MINUTE,1744379640000.0,2025-04-11 13:54:00,1.309525,1.309625,1.309235,1.309595,1.309525,1.309625,1.309235,1.309595,1.309525,1.309625,1.309235,1.309595,164
GBPUSD,MINUTE,1744379700000.0,2025-04-11 13:55:00,1.309585,1.309595,1.309015,1.309485,1.309585,1.309595,1.309015,1.309485,1.309585,1.309595,1.309015,1.309485,200
GBPUSD,MINUTE,1744379760000.0,2025-04-11 13:56:00,1.309505,1.309565,1.3088250000000001,1.3088250000000001,1.309505,1.309565,1.3088250000000001,1.3088250000000001,1.309505,1.309565,1.3088250000000001,1.3088250000000001,219
GBPUSD,MINUTE,1744379820000.0,2025-04-11 13:57:00,1.308835,1.308895,1.308415,1.308815,1.308835,1.308895,1.308415,1.308815,1.308835,1.308895,1.308415,1.308815,233
GBPUSD,MINUTE,1744379880000.0,2025-04-11 13:58:00,1.308805,1.308995,1.308645,1.308645,1.308805,1.308995,1.308645,1.308645,1.308805,1.308995,1.308645,1.308645,206
GBPUSD,MINUTE,1744379940000.0,2025-04-11 13:59:00,1.308635,1.3088549999999999,1.308345,1.3088250000000001,1.308635,1.3088549999999999,1.308345,1.3088250000000001,1.308635,1.3088549999999999,1.308345,1.3088250000000001,233
GBPUSD,MINUTE,1744380000000.0,2025-04-11 14:00:00,1.308805,1.309145,1.308375,1.3088549999999999,1.308805,1.309145,1.308375,1.3088549999999999,1.308805,1.309145,1.308375,1.3088549999999999,288
GBPUSD,MINUTE,1744380060000.0,2025-04-11 14:01:00,1.308865,1.309045,1.308455,1.308615,1.308865,1.309045,1.308455,1.308615,1.308865,1.309045,1.308455,1.308615,230
GBPUSD,MINUTE,1744380120000.0,2025-04-11 14:02:00,1.308605,1.309295,1.308535,1.309045,1.308605,1.309295,1.308535,1.309045,1.308605,1.309295,1.308535,1.309045,243
GBPUSD,MINUTE,1744380180000.0,2025-04-11 14:03:00,1.309055,1.309165,1.308675,1.308815,1.309055,1.309165,1.308675,1.308815,1.309055,1.309165,1.308675,1.308815,204
GBPUSD,MINUTE,1744380240000.0,2025-04-11 14:04:00,1.308805,1.309145,1.308685,1.308975,1.308805,1.309145,1.308685,1.308975,1.308805,1.309145,1.308685,1.308975,188
GBPUSD,MINUTE,1744380300000.0,2025-04-11 14:05:00,1.308995,1.309445,1.308835,1.3094350000000001,1.308995,1.309445,1.308835,1.3094350000000001,1.308995,1.309445,1.308835,1.3094350000000001,177
GBPUSD,MINUTE,1744380360000.0,2025-04-11 14:06:00,1.309445,1.309585,1.308885,1.309005,1.309445,1.309585,1.308885,1.309005,1.309445,1.309585,1.308885,1.309005,217
GBPUSD,MINUTE,1744380420000.0,2025-04-11 14:07:00,1.308995,1.308995,1.308555,1.308555,1.308995,1.308995,1.308555,1.308555,1.308995,1.308995,1.308555,1.308555,175
GBPUSD,MINUTE,1744380480000.0,2025-04-11 14:08:00,1.308575,1.309405,1.308445,1.309345,1.308575,1.309405,1.308445,1.309345,1.308575,1.309405,1.308445,1.309345,193
GBPUSD,MINUTE,1744380540000.0,2025-04-11 14:09:00,1.309335,1.309505,1.308735,1.308895,1.309335,1.309505,1.308735,1.308895,1.309335,1.309505,1.308735,1.308895,186
GBPUSD,MINUTE,1744380600000.0,2025-04-11 14:10:00,1.308915,1.309285,1.308835,1.309135,1.308915,1.309285,1.308835,1.309135,1.308915,1.309285,1.308835,1.309135,185
GBPUSD,MINUTE,1744380660000.0,2025-04-11 14:11:00,1.309145,1.309985,1.3091249999999999,1.309925,1.309145,1.309985,1.3091249999999999,1.309925,1.309145,1.309985,1.3091249999999999,1.309925,211
GBPUSD,MINUTE,1744380720000.0,2025-04-11 14:12:00,1.309935,1.311415,1.309935,1.311075,1.309935,1.311415,1.309935,1.311075,1.309935,1.311415,1.309935,1.311075,272
GBPUSD,MINUTE,1744380780000.0,2025-04-11 14:13:00,1.311105,1.311145,1.310725,1.311095,1.311105,1.311145,1.310725,1.311095,1.311105,1.311145,1.310725,1.311095,228
GBPUSD,MINUTE,1744380840000.0,2025-04-11 14:14:00,1.311085,1.311085,1.310475,1.310855,1.311085,1.311085,1.310475,1.310855,1.311085,1.311085,1.310475,1.310855,210
GBPUSD,MINUTE,1744380900000.0,2025-04-11 14:15:00,1.310835,1.311405,1.310645,1.311365,1.310835,1.311405,1.310645,1.311365,1.310835,1.311405,1.310645,1.311365,253
GBPUSD,MINUTE,1744380960000.0,2025-04-11 14:16:00,1.311375,1.311595,1.311165,1.311575,1.311375,1.311595,1.311165,1.311575,1.311375,1.311595,1.311165,1.311575,209
GBPUSD,MINUTE,1744381020000.0,2025-04-11 14:17:00,1.311565,1.311795,1.3112949999999999,1.311765,1.311565,1.311795,1.3112949999999999,1.311765,1.311565,1.311795,1.3112949999999999,1.311765,199
GBPUSD,MINUTE,1744381080000.0,2025-04-11 14:18:00,1.311775,1.312055,1.311225,1.3112949999999999,1.311775,1.312055,1.311225,1.3112949999999999,1.311775,1.312055,1.311225,1.3112949999999999,210
GBPUSD,MINUTE,1744381140000.0,2025-04-11 14:19:00,1.311285,1.311575,1.311125,1.311455,1.311285,1.311575,1.311125,1.311455,1.311285,1.311575,1.311125,1.311455,194
GBPUSD,MINUTE,1744381200000.0,2025-04-11 14:20:00,1.311425,1.311425,1.310735,1.310845,1.311425,1.311425,1.310735,1.310845,1.311425,1.311425,1.310735,1.310845,226
GBPUSD,MINUTE,1744381260000.0,2025-04-11 14:21:00,1.310855,1.310875,1.310545,1.310585,1.310855,1.310875,1.310545,1.310585,1.310855,1.310875,1.310545,1.310585,207
GBPUSD,MINUTE,1744381320000.0,2025-04-11 14:22:00,1.310565,1.310725,1.310325,1.310575,1.310565,1.310725,1.310325,1.310575,1.310565,1.310725,1.310325,1.310575,237
GBPUSD,MINUTE,1744381380000.0,2025-04-11 14:23:00,1.310585,1.310675,1.310335,1.310645,1.310585,1.310675,1.310335,1.310645,1.310585,1.310675,1.310335,1.310645,267
GBPUSD,MINUTE,1744381440000.0,2025-04-11 14:24:00,1.310635,1.310675,1.309965,1.310025,1.310635,1.310675,1.309965,1.310025,1.310635,1.310675,1.309965,1.310025,218
GBPUSD,MINUTE,1744381500000.0,2025-04-11 14:25:00,1.310005,1.310085,1.309585,1.310085,1.310005,1.310085,1.309585,1.310085,1.310005,1.310085,1.309585,1.310085,199
GBPUSD,MINUTE,1744381560000.0,2025-04-11 14:26:00,1.3100749999999999,1.310245,1.309865,1.310165,1.3100749999999999,1.310245,1.309865,1.310165,1.3100749999999999,1.310245,1.309865,1.310165,148
GBPUSD,MINUTE,1744381620000.0,2025-04-11 14:27:00,1.310155,1.310495,1.310155,1.310395,1.310155,1.310495,1.310155,1.310395,1.310155,1.310495,1.310155,1.310395,145
GBPUSD,MINUTE,1744381680000.0,2025-04-11 14:28:00,1.310425,1.310455,1.3097050000000001,1.309725,1.310425,1.310455,1.3097050000000001,1.309725,1.310425,1.310455,1.3097050000000001,1.309725,195
GBPUSD,MINUTE,1744381740000.0,2025-04-11 14:29:00,1.309715,1.3105250000000002,1.3094700000000001,1.3098800000000002,1.309715,1.3105250000000002,1.3094700000000001,1.3098800000000002,1.309715,1.3105250000000002,1.3094700000000001,1.3098800000000002,288
GBPUSD,MINUTE,1744381800000.0,2025-04-11 14:30:00,1.30986,1.312115,1.3096,1.310965,1.30986,1.312115,1.3096,1.310965,1.30986,1.312115,1.3096,1.310965,358
GBPUSD,MINUTE,1744381860000.0,2025-04-11 14:31:00,1.310995,1.311135,1.310435,1.311015,1.310995,1.311135,1.310435,1.311015,1.310995,1.311135,1.310435,1.311015,299
GBPUSD,MINUTE,1744381920000.0,2025-04-11 14:32:00,1.311045,1.3112650000000001,1.310705,1.310865,1.311045,1.3112650000000001,1.310705,1.310865,1.311045,1.3112650000000001,1.310705,1.310865,314
GBPUSD,MINUTE,1744381980000.0,2025-04-11 14:33:00,1.310825,1.311765,1.310825,1.311565,1.310825,1.311765,1.310825,1.311565,1.310825,1.311765,1.310825,1.311565,258
GBPUSD,MINUTE,1744382040000.0,2025-04-11 14:34:00,1.311525,1.311575,1.310735,1.310785,1.311525,1.311575,1.310735,1.310785,1.311525,1.311575,1.310735,1.310785,232
GBPUSD,MINUTE,1744382100000.0,2025-04-11 14:35:00,1.310765,1.310985,1.310065,1.310255,1.310765,1.310985,1.310065,1.310255,1.310765,1.310985,1.310065,1.310255,271
GBPUSD,MINUTE,1744382160000.0,2025-04-11 14:36:00,1.310235,1.310465,1.309355,1.3094649999999999,1.310235,1.310465,1.309355,1.3094649999999999,1.310235,1.310465,1.309355,1.3094649999999999,249
GBPUSD,MINUTE,1744382220000.0,2025-04-11 14:37:00,1.309475,1.309665,1.309355,1.309605,1.309475,1.309665,1.309355,1.309605,1.309475,1.309665,1.309355,1.309605,216
GBPUSD,MINUTE,1744382280000.0,2025-04-11 14:38:00,1.309595,1.310215,1.309445,1.310215,1.309595,1.310215,1.309445,1.310215,1.309595,1.310215,1.309445,1.310215,211
GBPUSD,MINUTE,1744382340000.0,2025-04-11 14:39:00,1.310205,1.310265,1.309815,1.309835,1.310205,1.310265,1.309815,1.309835,1.310205,1.310265,1.309815,1.309835,202
GBPUSD,MINUTE,1744382400000.0,2025-04-11 14:40:00,1.309845,1.310355,1.309755,1.310155,1.309845,1.310355,1.309755,1.310155,1.309845,1.310355,1.309755,1.310155,275
GBPUSD,MINUTE,1744382460000.0,2025-04-11 14:41:00,1.310145,1.310155,1.3094649999999999,1.309595,1.310145,1.310155,1.3094649999999999,1.309595,1.310145,1.310155,1.3094649999999999,1.309595,252
GBPUSD,MINUTE,1744382520000.0,2025-04-11 14:42:00,1.309585,1.309865,1.309325,1.309395,1.309585,1.309865,1.309325,1.309395,1.309585,1.309865,1.309325,1.309395,221
GBPUSD,MINUTE,1744382580000.0,2025-04-11 14:43:00,1.309425,1.309845,1.309355,1.309755,1.309425,1.309845,1.309355,1.309755,1.309425,1.309845,1.309355,1.309755,203
GBPUSD,MINUTE,1744382640000.0,2025-04-11 14:44:00,1.309795,1.310195,1.3097349999999999,1.3100450000000001,1.309795,1.310195,1.3097349999999999,1.3100450000000001,1.309795,1.310195,1.3097349999999999,1.3100450000000001,201
GBPUSD,MINUTE,1744382700000.0,2025-04-11 14:45:00,1.310035,1.310165,1.309215,1.309395,1.310035,1.310165,1.309215,1.309395,1.310035,1.310165,1.309215,1.309395,239
GBPUSD,MINUTE,1744382760000.0,2025-04-11 14:46:00,1.309405,1.310495,1.309395,1.310465,1.309405,1.310495,1.309395,1.310465,1.309405,1.310495,1.309395,1.310465,223
GBPUSD,MINUTE,1744382820000.0,2025-04-11 14:47:00,1.310455,1.310745,1.3103449999999999,1.3104149999999999,1.310455,1.310745,1.3103449999999999,1.3104149999999999,1.310455,1.310745,1.3103449999999999,1.3104149999999999,225
GBPUSD,MINUTE,1744382880000.0,2025-04-11 14:48:00,1.310435,1.310895,1.310225,1.310865,1.310435,1.310895,1.310225,1.310865,1.310435,1.310895,1.310225,1.310865,226
GBPUSD,MINUTE,1744382940000.0,2025-04-11 14:49:00,1.310855,1.311255,1.310745,1.311255,1.310855,1.311255,1.310745,1.311255,1.310855,1.311255,1.310745,1.311255,186
GBPUSD,MINUTE,1744383000000.0,2025-04-11 14:50:00,1.311245,1.312215,1.311165,1.312075,1.311245,1.312215,1.311165,1.312075,1.311245,1.312215,1.311165,1.312075,274
GBPUSD,MINUTE,1744383060000.0,2025-04-11 14:51:00,1.312085,1.312425,1.311985,1.312295,1.312085,1.312425,1.311985,1.312295,1.312085,1.312425,1.311985,1.312295,269
GBPUSD,MINUTE,1744383120000.0,2025-04-11 14:52:00,1.312315,1.312375,1.311775,1.311865,1.312315,1.312375,1.311775,1.311865,1.312315,1.312375,1.311775,1.311865,237
GBPUSD,MINUTE,1744383180000.0,2025-04-11 14:53:00,1.3118750000000001,1.312255,1.311845,1.311915,1.3118750000000001,1.312255,1.311845,1.311915,1.3118750000000001,1.312255,1.311845,1.311915,239
GBPUSD,MINUTE,1744383240000.0,2025-04-11 14:54:00,1.311895,1.311985,1.311555,1.311975,1.311895,1.311985,1.311555,1.311975,1.311895,1.311985,1.311555,1.311975,223
GBPUSD,MINUTE,1744383300000.0,2025-04-11 14:55:00,1.311965,1.312005,1.311415,1.3115350000000001,1.311965,1.312005,1.311415,1.3115350000000001,1.311965,1.312005,1.311415,1.3115350000000001,204
GBPUSD,MINUTE,1744383360000.0,2025-04-11 14:56:00,1.311545,1.311895,1.311455,1.311675,1.311545,1.311895,1.311455,1.311675,1.311545,1.311895,1.311455,1.311675,209
GBPUSD,MINUTE,1744383420000.0,2025-04-11 14:57:00,1.311685,1.312075,1.311205,1.311855,1.311685,1.312075,1.311205,1.311855,1.311685,1.312075,1.311205,1.311855,206
GBPUSD,MINUTE,1744383480000.0,2025-04-11 14:58:00,1.311865,1.312025,1.311685,1.311995,1.311865,1.312025,1.311685,1.311995,1.311865,1.312025,1.311685,1.311995,195
GBPUSD,MINUTE,1744383540000.0,2025-04-11 14:59:00,1.311975,1.312335,1.311915,1.312275,1.311975,1.312335,1.311915,1.312275,1.311975,1.312335,1.311915,1.312275,218
GBPUSD,MINUTE,1744383600000.0,2025-04-11 15:00:00,1.312285,1.312765,1.312255,1.312465,1.312285,1.312765,1.312255,1.312465,1.312285,1.312765,1.312255,1.312465,214
GBPUSD,MINUTE,1744383660000.0,2025-04-11 15:01:00,1.312475,1.313155,1.312425,1.312925,1.312475,1.313155,1.312425,1.312925,1.312475,1.313155,1.312425,1.312925,246
GBPUSD,MINUTE,1744383720000.0,2025-04-11 15:02:00,1.312935,1.313005,1.312405,1.312585,1.312935,1.313005,1.312405,1.312585,1.312935,1.313005,1.312405,1.312585,239
GBPUSD,MINUTE,1744383780000.0,2025-04-11 15:03:00,1.312565,1.312655,1.311565,1.311575,1.312565,1.312655,1.311565,1.311575,1.312565,1.312655,1.311565,1.311575,246
GBPUSD,MINUTE,1744383840000.0,2025-04-11 15:04:00,1.311565,1.311765,1.311425,1.311665,1.311565,1.311765,1.311425,1.311665,1.311565,1.311765,1.311425,1.311665,222
GBPUSD,MINUTE,1744383900000.0,2025-04-11 15:05:00,1.311695,1.311825,1.311445,1.311815,1.311695,1.311825,1.311445,1.311815,1.311695,1.311825,1.311445,1.311815,222
GBPUSD,MINUTE,1744383960000.0,2025-04-11 15:06:00,1.311805,1.312405,1.311795,1.312265,1.311805,1.312405,1.311795,1.312265,1.311805,1.312405,1.311795,1.312265,191
GBPUSD,MINUTE,1744384020000.0,2025-04-11 15:07:00,1.312275,1.3124850000000001,1.312115,1.312135,1.312275,1.3124850000000001,1.312115,1.312135,1.312275,1.3124850000000001,1.312115,1.312135,196
GBPUSD,MINUTE,1744384080000.0,2025-04-11 15:08:00,1.3121450000000001,1.312165,1.311335,1.312035,1.3121450000000001,1.312165,1.311335,1.312035,1.3121450000000001,1.312165,1.311335,1.312035,256
GBPUSD,MINUTE,1744384140000.0,2025-04-11 15:09:00,1.312045,1.3131249999999999,1.312045,1.313055,1.312045,1.3131249999999999,1.312045,1.313055,1.312045,1.3131249999999999,1.312045,1.313055,273
GBPUSD,MINUTE,1744384200000.0,2025-04-11 15:10:00,1.313065,1.313065,1.312415,1.312445,1.313065,1.313065,1.312415,1.312445,1.313065,1.313065,1.312415,1.312445,251
GBPUSD,MINUTE,1744384260000.0,2025-04-11 15:11:00,1.312435,1.313135,1.312365,1.312865,1.312435,1.313135,1.312365,1.312865,1.312435,1.313135,1.312365,1.312865,238
GBPUSD,MINUTE,1744384320000.0,2025-04-11 15:12:00,1.3128549999999999,1.313455,1.312595,1.313175,1.3128549999999999,1.313455,1.312595,1.313175,1.3128549999999999,1.313455,1.312595,1.313175,224
GBPUSD,MINUTE,1744384380000.0,2025-04-11 15:13:00,1.313165,1.313165,1.312095,1.312095,1.313165,1.313165,1.312095,1.312095,1.313165,1.313165,1.312095,1.312095,240
GBPUSD,MINUTE,1744384440000.0,2025-04-11 15:14:00,1.312105,1.3127550000000001,1.312065,1.312465,1.312105,1.3127550000000001,1.312065,1.312465,1.312105,1.3127550000000001,1.312065,1.312465,212
GBPUSD,MINUTE,1744384500000.0,2025-04-11 15:15:00,1.312455,1.312565,1.312355,1.312465,1.312455,1.312565,1.312355,1.312465,1.312455,1.312565,1.312355,1.312465,180
GBPUSD,MINUTE,1744384560000.0,2025-04-11 15:16:00,1.312435,1.312765,1.3122449999999999,1.312725,1.312435,1.312765,1.3122449999999999,1.312725,1.312435,1.312765,1.3122449999999999,1.312725,207
GBPUSD,MINUTE,1744384620000.0,2025-04-11 15:17:00,1.312745,1.312905,1.312375,1.312405,1.312745,1.312905,1.312375,1.312405,1.312745,1.312905,1.312375,1.312405,156
GBPUSD,MINUTE,1744384680000.0,2025-04-11 15:18:00,1.312415,1.312705,1.312205,1.312675,1.312415,1.312705,1.312205,1.312675,1.312415,1.312705,1.312205,1.312675,185
GBPUSD,MINUTE,1744384740000.0,2025-04-11 15:19:00,1.312685,1.312695,1.312465,1.312575,1.312685,1.312695,1.312465,1.312575,1.312685,1.312695,1.312465,1.312575,159
GBPUSD,MINUTE,1744384800000.0,2025-04-11 15:20:00,1.312585,1.312715,1.312525,1.312525,1.312585,1.312715,1.312525,1.312525,1.312585,1.312715,1.312525,1.312525,114
